-0.59598, 44.85565, Credit Agricole, Le Bouscat, 54 avenue de la Liberation
-0.59591, 44.85558, Banque Societe Generale, Le Bouscat, 54 avenue de la Liberation
4.69899, 44.37530, Credit Agricole, Pierrelatte, rue Louis Pasteur
2.60620, 49.30105, Groupe CIC-Credit Mutuel, Pont Sainte Maxence
7.01649, 43.55515, Credit Agricole, Cannes
4.95766, 45.66533, Groupe CIC-Credit Mutuel, Mions
2.41529, 49.37794, La Banque Postale, Clermont
-4.51277, 48.38261, Groupe Banque Populaire, Brest, Saint Pierre
2.68047, 49.05413, Banque Societe Generale, Dammartin en Goele
2.53410, 48.67470, Credit Agricole, Quincy sous Senart
2.48303, 48.61275, Groupe CIC-Credit Mutuel, Corbeil Essonnes
2.40086, 48.85169, Groupe HSBC, Paris, rue d'Avron
2.92596, 47.41096, Groupe CIC-Credit Mutuel, Cosne Cours sur Loire
2.33584, 45.21866, La Banque Postale, Mauriac, avenue F. Talandier
-0.50017, 43.88793, Groupe CIC-Credit Mutuel, Mont de Marsan, Saint Roch
-0.50017, 43.88793, Groupe CIC-Credit Mutuel, Mont de Marsan
2.22779, 48.83266, Groupe Banque Populaire, Boulogne Billancourt, avenue du Marechal Juin
0.32570, 46.59040, Groupe La Banque Postale, Poitiers, 1 rue G. Hansen
2.65790, 48.53594, Groupe BNP-Paribas, Melun
5.89203, 48.67582, Groupe BNP-Paribas, Toul
4.38320, 43.84200, Credit Agricole, Nimes, 140 avenue de Bir-Hakeim
5.01214, 47.33684, Groupe CIC-Credit Mutuel, Talant
2.34028, 50.15733, Groupe CIC-Credit Mutuel, Doullens
-2.27239, 47.25646, Groupe CIC-Credit Mutuel, Saint Nazaire, Oceanis
2.30050, 48.96580, Credit Agricole, Enghien les Bains, 8 rue du General de Gaulle
-1.44120, 47.26640, Credit Agricole, Thouare sur Loire
2.63970, 48.87380, Credit Agricole, Vaires sur Marne, 13 boulevard de Lorraine
2.27903, 48.82737, Groupe BNP-Paribas, Issy les Moulineaux, Corentin
2.70140, 48.40500, Credit Agricole, Fontainebleau, place du Jet d'eau
6.87547, 48.95693, Groupe CIC-Credit Mutuel, Saulnois
-0.26104, 49.28429, Groupe Banque Populaire-BRED, Ouistreham, 6 route de Lion
4.83600, 45.73514, Groupe Banque Populaire, Lyon, 215 avenue Jean Jaures
-0.53600, 47.45990, La Banque Postale, Angers, 21 rue Saumuroise
2.85397, 50.49496, Groupe CIC-Credit Mutuel, Wingles
-0.60226, 47.50378, Groupe CIC-Credit Mutuel, La Deziere, Tabac Presse
1.18604, 45.67805, Groupe La Banque Postale, Nexon, 4 place de la Republique
4.71883, 49.76674, Groupe CIC-Credit Mutuel, Ardennes
1.78700, 49.15360, La Banque Postale, Magny en Vexin, 22 rue de Paris
4.37852, 45.46571, Groupe CIC-Credit Mutuel, Saint Etienne, la Terrasse
2.33740, 48.87960, La Banque Postale, Paris, 4 rue H. Lebas
7.69510, 48.59050, La Banque Postale, Strasbourg, place Andre Maurois
1.09461, 49.43939, Credit Agricole, Rouen
-4.09845, 48.00435, Credit Agricole, Quimper, 25 avenue de la France Libre
-4.09845, 48.00435, Credit Agricole, Quimper, 25 avenue Libre
3.05084, 50.58237, Credit Agricole, Wattignies, 8 rue du General de Gaulle
6.82277, 47.52739, Groupe CIC-Credit Mutuel, Grand Charmont
2.00995, 48.53133, Banque Societe Generale, Dourdan
-0.54342, 47.47308, Credit Agricole, Angers, rue P. Lise
6.27501, 47.88606, Credit Agricole, Saint Loup sur Semouse
-1.55456, 47.21559, Credit Agricole, Nantes, 25 rue de la Marne
5.39957, 43.29117, Credit Agricole, Marseille
-2.46471, 48.63210, Credit Agricole, Erquy, 30 rue Foch
5.54000, 43.21367, Groupe CIC-Credit Mutuel, Cassis
2.21957, 48.98662, Groupe BNP-Paribas, Franconville
2.30105, 48.87635, Groupe CIC-Credit Mutuel, Paris, Hoche
1.36980, 47.56748, Groupe CIC-Credit Mutuel, Saint Gervais la Foret
2.29760, 49.89399, Groupe Banque Populaire, Amiens
3.54346, 50.10467, Groupe CIC-Credit Mutuel, Le Cateau
2.18748, 48.49342, Credit Agricole, Etrechy
-1.57471, 47.20895, Groupe La Banque Postale, Nantes, rue ollin
7.75374, 48.57691, Credit Agricole, Strasbourg, 7 rue Brigade AlsaceLorraine
6.77110, 47.38100, Credit Agricole, Pont de Roide, 20 place General de Gaulle
6.99640, 47.77310, Credit Agricole, Masevaux, 3 rue du Marechal de Lattre
6.76575, 45.61309, Groupe CIC-Credit Mutuel, Bourg Saint Maurice
-2.75400, 48.17670, La Banque Postale, Loudeac, 3 avenue des Combattants
2.87350, 45.10760, La Banque Postale, Murat, 1 rue du Faubourg Notre Dame
2.23539, 48.99343, Groupe BNP-Paribas, Franconville, gare
1.36163, 43.68620, Groupe BNP-Paribas, Seilh
-2.02648, 48.64738, Credit Agricole, Saint Malo
2.29754, 49.89465, Groupe CIC-Credit Mutuel, Amiens, Vergeaux
-0.59436, 47.46579, Credit Agricole, Angers, CC Grand Maine
-0.59436, 47.46579, Credit Agricole, Angers, CC Grand Maine
5.82847, 45.14148, Credit Agricole, Uriage les Bains, 284 all des Thermes
6.15905, 48.67788, Groupe CIC-Credit Mutuel, Laxou Villers
5.44443, 43.51347, Groupe BNP-Paribas, Fenouliieres
1.46074, 48.43931, Groupe CIC-Credit Mutuel, Luce
4.43375, 45.89719, Groupe Banque Populaire, Tarrare, 1 avenue Charles de Gaulle
6.15780, 47.62240, La Banque Postale, Vesoul, 28 rue G. Genoux
2.40442, 51.04060, Groupe BNP-Paribas, Rosendael
5.33599, 46.04886, Groupe CIC-Credit Mutuel, Pont d'Ain
-0.93555, 48.05912, La Banque Postale, Loiron
2.34969, 48.81453, Groupe LCL, Gentilly, avenue Jean Jaures
6.18790, 49.11173, Groupe CIC-Credit Mutuel, Metz Queuleu
7.32552, 48.52675, La Banque Postale, Urmatt, d'392
4.77685, 43.95811, Groupe CIC-Credit Mutuel, Villeneuve les Avignon
-0.99843, 45.60288, Groupe CIC-Credit Mutuel, Saint Georges de Didonne
6.85840, 47.63540, Credit Agricole, Belfort, 1-7 rue Cardinal Mazarin
6.14501, 45.91479, Groupe LCL, Annecy le Vieux, place du 18 juin
6.53300, 48.11740, Credit Agricole, Arches, 7 rue de Remiremont
-1.23193, 46.98555, Credit Agricole, Treize Septiers
2.26876, 48.74592, La Banque Postale, Verrieres le Buisson, 22 rue de Paron
1.87000, 46.16843, Groupe BNP-Paribas, Gueret
-4.22288, 47.86478, Groupe BNP-Paribas, Pont l'Abbe
5.73352, 45.38756, Groupe La Banque Postale, Saint Laurent du Pont, place Gambetta
2.28136, 48.84237, Groupe LCL, Paris, 71 rue des Cevennes
2.40504, 48.82673, Banque Societe Generale, Charenton le Pont
2.16325, 48.43392, Groupe CIC-Credit Mutuel, Etampes
1.87560, 43.08770, La Banque Postale, Mirepoix, 22 cours Pons Tande
3.35447, 46.56613, Credit Agricole, Yzeure, 38 place Jules Ferry
7.90260, 48.72360, Credit Agricole, Herrlisheim, 2 rue de Gambsheim
4.43359, 45.48083, Credit Agricole, La Talaudiere, 13 rue Victor Hugo
4.83260, 45.77613, Banque Societe Generale, Lyon, Croix Rousse
7.48004, 48.82641, Groupe CIC-Credit Mutuel, Bouxwiller
5.69753, 45.12527, Groupe LCL, Le Pont de Claix, 7 cours Saint Andre
2.24707, 48.71669, Credit Agricole, Palaiseau
4.28062, 45.53047, Banque Societe Generale, Andrezieux Boutheon
1.53267, 45.16133, Credit Agricole, Brive la Gaillarde, 5 avenue de Paris
2.57475, 48.80866, Credit Agricole, Le Plessis Trevise, 21 avenue Ardouin
5.03636, 47.32347, Groupe HSBC, Dijon, place Grangier
2.21336, 48.92643, Groupe CIC-Credit Mutuel, Bezons
1.25252, 47.38876, Credit Agricole, Pontlevoy
3.21117, 50.66709, Groupe BNP-Paribas, Lannoy
2.65720, 48.53840, Credit Agricole, Melun, 17 boulevard Victor Hugo
3.24710, 45.54270, Banque Nuger, Issoire, 9 boulevard de la Manliere
2.07235, 48.86934, Groupe BNP-Paribas, L Etang, la ville
-1.38527, 46.73814, Groupe CIC-Credit Mutuel, Dompierre sur Yon
2.74500, 42.48444, Banque Societe Generale, Ceret, avenue Francois Mitterand
-1.95254, 47.04315, Credit Agricole, Bourgneuf en Retz
0.34078, 46.58021, Groupe CIC-Credit Mutuel, Poitiers, Hotel de Ville
5.09468, 43.63981, Groupe HSBC, Salon de Provence, 90 boulevard Foch
2.41490, 48.81500, Credit Agricole, Alfortville, 153 rue Paul Vaillant Couturier
2.74809, 42.48580, Groupe CIC-Credit Mutuel, Ceret
2.23535, 48.84506, Groupe HSBC, Boulogne Billancourt
3.72620, 48.51810, La Banque Postale, Romilly sur Seine, 32 rue de la Boule d'Or
-1.76900, 46.49440, La Banque Postale, Les Sables d'Olonne, 20 boulevard Blaise Pascal
-0.51700, 44.87500, La Banque Postale, Lormont, 1 rue J. Auriac
6.02670, 45.97870, La Banque Postale, La Balme de Sillingy, 17 route de Paris
3.42257, 46.12546, Groupe BNP-Paribas, Vichy
5.04906, 45.03898, Groupe CIC-Credit Mutuel, Bourg de Peage
2.41630, 47.10080, La Banque Postale, Bourges, 41 rue Paul Verlaine
4.84627, 45.79905, Groupe BNP-Paribas, Caluire, Castellane
-1.87335, 46.85260, Groupe BNP-Paribas, Challans
5.58831, 47.44819, Groupe BNP-Paribas, Gray
-0.38044, 43.28738, Groupe CIC-Credit Mutuel, Pau, 14 Juillet
-1.66177, 48.12214, Credit Agricole, Rennes, 134 rue de Fougeres
-3.31707, 48.23591, Credit Agricole, Rostrenen, 4 place Martray
1.42526, 43.59634, Banque Societe Generale, Toulouse, 49 avenue E. Billieres
4.78149, 44.80047, Groupe BNP-Paribas, La Voulte
-4.24824, 48.45125, Groupe La Banque Postale, Landerneau
2.48942, 48.80313, Groupe BNP-Paribas, Saint Maur des Fosses, mairie
5.53973, 43.21464, Groupe BNP-Paribas, Cassis
2.21931, 48.84267, Credit Agricole, Saint Cloud
2.05711, 48.97781, Banque Societe Generale, Andresy
7.19348, 43.66500, Groupe CIC-Credit Mutuel, Saint Laurent du Var
0.29480, 46.14858, Groupe La Banque Postale, Civray, 38 rue Victor Hugo
2.52306, 48.93830, Groupe La Banque Postale, Sevran, 5 avenue Henri Dunant
1.33944, 47.58374, Credit Agricole, Blois, 7 avenue du President Wilson
5.71186, 45.19074, Groupe CIC-Credit Mutuel, Grenoble, centre
2.46690, 48.40300, Credit Agricole, Milly la Foret, place de la Republique
-0.70908, 49.27922, Groupe CIC-Credit Mutuel, Bayeux, Brico Decor
-0.70908, 49.27922, Groupe CIC-Credit Mutuel, Bayeux
5.72426, 45.18945, Banque Societe Generale, Grenoble, 4 place Victor Hugo
-0.90333, 46.87282, Groupe CIC-Credit Mutuel, Les Epesses
5.72810, 45.16402, Groupe La Banque Postale, Grenoble, 2 rue du Village
1.38043, 45.39570, Credit Agricole, Arnac Pompadour, avenue du Midi
1.26268, 45.83165, Groupe LCL, Limoges
3.86998, 43.60852, Atti Bank, Montpellier, 48 rue du Faubourg du Courreau
4.95677, 45.66394, Credit Agricole, Mions
6.10619, 45.71448, Credit Agricole, Leschetaines
-4.25340, 48.45055, Banque Societe Generale, Landerneau
0.16073, 47.97006, Credit Agricole, Allonnes
2.31803, 48.84745, Credit Agricole, Paris, 80 rue de Sevres
2.28939, 48.87609, Credit Agricole, Paris, 1 rue des Acacias
1.91040, 48.99520, La Banque Postale, Les Mureaux, 42 rue Paul Doumer
3.27544, 44.80500, Credit Agricole, Saint Chely d'Apcher, rue Th. Roussel
2.27477, 48.85847, Groupe BNP-Paribas, Paris, La Muette
-1.20900, 48.12470, La Banque Postale, Vitre, 2 place de la Republique
-1.55685, 47.21694, Groupe LCL, Nantes, cours des 50 otages
5.95750, 45.58080, La Banque Postale, Saint Alban Leysse, 92 avenue de la Mairie
-0.36628, 43.29710, Groupe La Banque Postale, Pau, 21 cours Bosquet
-1.11511, 46.17613, Groupe CIC-Credit Mutuel, La Rochelle, Beaulieu
7.30450, 47.76980, La Banque Postale, Pfastatt, 19 rue de Richwiller
7.21972, 49.06814, Groupe CIC-Credit Mutuel, Rohrbach
-0.63275, 45.74572, Banque Societe Generale, Saintes
5.58611, 45.53583, Credit Agricole, Les Abrets
2.51161, 48.88376, Groupe La Banque Postale, Villemomble, 31 Grande rue
6.92836, 49.19972, Groupe CIC-Credit Mutuel, Stiring Schoeneck
2.43452, 49.50548, Credit Agricole, Saint Just en Chaussee, rue de Paris
0.16300, 48.01420, Credit Agricole, Le Mans, Ribay
-3.46004, 48.73136, Credit Agricole, Lannion, 4 rue E. Le Taillandier
1.43989, 43.61047, Atti Bank, Toulouse, 7 allee des Trois Piliers
4.69931, 44.37679, Groupe BNP-Paribas, Pierrelatte, avenue J.Perrin
2.42604, 48.79044, Groupe La Banque Postale, Alfortville, 97 rue E. Dolet
6.37500, 46.33123, Groupe CIC-Credit Mutuel, Bas Chablais
4.78585, 45.76060, Groupe CIC-Credit Mutuel, Lyon, le Point du Jour
2.97234, 43.40439, Groupe La Banque Postale, Cebazian
5.55445, 46.21994, Groupe La Banque Postale, Izernore, 551 Grande rue
-4.06949, 48.50990, Groupe Banque Populaire, Landivisiau
2.30289, 48.82114, Banque Societe Generale, Malakoff
0.82270, 49.43680, La Banque Postale, Jumieges, 33 rue Guillaume Le Conquerant
2.17246, 48.80392, Groupe BNP-Paribas, Viroflay
6.88176, 47.44210, Groupe CIC-Credit Mutuel, Herimoncourt
2.41523, 48.29658, Groupe LCL, Malesherbes
4.19240, 43.56930, Credit Agricole, Aigues Mortes, 28 faubourg du 12 avril
2.70790, 48.88200, Credit Agricole, Thorigny sur Marne, 3 rue Raymond Poincare
4.83785, 45.74377, Groupe LCL, Lyon
5.72150, 45.18920, La Banque Postale, Grenoble, 12 avenue Alsace Lorraine
-1.09535, 45.98903, Groupe La Banque Postale, Fouras, place Danguy
4.75953, 43.95795, Groupe CIC-Credit Mutuel, Les Angles
5.69264, 45.87415, Groupe La Banque Postale, Artemare, 11 rue Neuve
2.37215, 48.70275, Groupe LCL, Athis Mons, N 7
3.47211, 43.31405, Groupe CIC-Credit Mutuel, Agde
-1.14208, 45.76927, Credit Agricole, La Tremblade, boulevard Pasteur
4.04755, 45.07260, Groupe La Banque Postale, Saint Hostien
4.22938, 47.73450, Groupe Banque Populaire, Ravieres, 16 rue Saint Roch
0.67860, 47.39310, La Banque Postale, Tours, 67 rue de la Victoire
5.13478, 47.29995, Groupe La Banque Postale, Chevigny Saint Sauveur, 30 avenue de la Republique
6.69278, 49.20201, Groupe BNP-Paribas, Creutzwald
0.68885, 47.38947, Groupe Banque Populaire, Tours
4.56145, 45.29642, Credit Agricole, Bourg Argental, 18 rue du Cardinal Donnet
7.70382, 48.31969, Credit Agricole, Rhinau
2.65450, 48.52900, Credit Agricole, Melun, 11 rue Gallieni
2.30369, 48.81485, Groupe BNP-Paribas, Malakoff
3.15685, 46.99757, Groupe BNP-Paribas, Nevers, Colbert
2.16959, 48.56620, Groupe Banque Populaire, Breuillet, rue du Pave
-4.22442, 47.86601, Groupe Banque Populaire, Pont l'Abbe
2.32704, 48.67334, Groupe CIC-Credit Mutuel, Epinay, centre Essonne
5.25714, 45.39355, Credit Agricole, La Cote Saint Andre, 2 rue de la Republique
0.21147, 47.98195, Groupe CIC-Credit Mutuel, Le Mans, Pontlieue
3.13300, 48.47700, Credit Agricole, Donnemarie Dontilly, 33 rue Marie Chaubard
5.34763, 45.90033, Groupe La Banque Postale, Lagnieu, 11 avenue du Port
4.34820, 43.83430, Credit Agricole, Nimes, 25 avenue Georges Pompidou
-1.79677, 46.49739, Credit Agricole, La Chaume
3.24761, 45.54247, Banque Societe Generale, Issoire, 18 boulevard de la Sous Prefecture
-1.51293, 48.89822, Groupe CIC-Credit Mutuel, Brehal
4.36049, 48.95636, Groupe BNP-Paribas, Chalons en Champagne
-2.00347, 46.90282, Groupe CIC-Credit Mutuel, Saint Gervais
4.89025, 44.93034, Groupe Banque Populaire-Societe Marseillaise de Credit, Valence, boulevard Bancel
1.85540, 48.95860, La Banque Postale, Aubergenville, 3 avenue de la Division Leclerc
5.92122, 45.56641, Groupe BNP-Paribas, Chambery
4.03616, 48.26235, Groupe CIC-Credit Mutuel, Sant Andre les Vergers
9.44156, 42.65699, Groupe CIC-Credit Mutuel, Bastia
0.68709, 47.39020, Groupe La Banque Postale, Tours
-0.37430, 49.18229, Groupe CIC-Credit Mutuel, Caen, Hotel de Ville
6.85984, 47.63736, Groupe CIC-Credit Mutuel, Belfort, Republique
3.73660, 48.40310, Credit Agricole,  Marigny le Chatel
3.07541, 50.60874, Banque Societe Generale, Ronchin
7.65266, 48.58676, Groupe CIC-Credit Mutuel, Oberschaeffolsheim
4.80632, 45.77486, Groupe CIC-Credit Mutuel, Lyon, Vaise
3.43436, 43.62688, Groupe La Banque Postale, Clermont l'Herault
-3.04463, 48.77807, Groupe La Banque Postale, Paimpol, 10 avenue du General de Gaulle
4.95217, 45.92683, Credit Agricole, Saint Andre de Corcy, 56 route de Bourg en Bresse
2.56450, 49.01050, La Banque Postale, Tremblay en France, 1 rue de Copenhague
5.39388, 43.26081, Groupe BNP-Paribas, Marseille, Sainte Anne
6.03001, 45.05450, Banque Rhone-Alpes, Le Bourg d'Oisans, avenue de la Republique
1.83770, 42.71990, La Banque Postale, Ax les Thermes, place Roussel
-4.00031, 48.10205, Groupe Banque Populaire, Briec
4.84490, 44.94590, La Banque Postale, Saint Peray, 19 rue de la Republique
2.55311, 48.73726, Groupe La Banque Postale, Marolles en Brie, 1 place des Quatre Saisons
5.05339, 45.33803, Credit Agricole, Beaurepaire, 18 place Y. Pagneux
-1.54581, 47.18377, Groupe CIC-Credit Mutuel, Saint Paul de Reze
5.37680, 43.32610, La Banque Postale, Marseille, 13 boulevard Ch. Moretti
1.61165, 50.76868, Groupe BNP-Paribas, Wimereux
-0.57241, 44.82058, Groupe CIC-Credit Mutuel, Bordeaux, Nansouty
2.43028, 48.62556, Banque Societe Generale, Evry, cours Blaise Pascal
7.30000, 48.13580, Credit Agricole, Sigolsheim, 10 rue de la 1ere Armee Francaise
5.34978, 43.36404, Credit Agricole, Marseille, CC Grand Littoral N1
-0.47493, 46.75077, Groupe CIC-Credit Mutuel, La Chapelle Saint Laurent
2.73309, 47.97974, Groupe CIC-Credit Mutuel, Amilly
6.58889, 46.40114, Groupe La Banque Postale, Evian les Bains, 10 place Charles de Gaulle
6.12713, 48.76676, Groupe CIC-Credit Mutuel, Pompey
2.35536, 48.87167, Credit Agricole, Paris, 37 boulevard de Strasbourg
7.26211, 49.04342, Groupe CIC-Credit Mutuel, Rohrbach - Bitche
3.94779, 43.57437, Groupe CIC-Credit Mutuel, Montpellier, Foire Expo
3.94779, 43.57437, Groupe CIC-Credit Mutuel, Montpellier, Foire Expo
3.50234, 50.37093, Groupe Banque Populaire, Valenciennes Anzin
1.39788, 43.63447, Groupe CIC-Credit Mutuel, Blagnac
2.95600, 48.68350, Credit Agricole, Rozay en Brie, 42 rue du General Leclerc
-1.72541, 47.21418, Credit Agricole, Coueron, 17 rue A. Olivier
7.33777, 47.80721, Groupe BNP-Paribas, Wittenheim
1.29889, 47.49792, Credit Agricole, Les Montils, 41 rue du Bel Air
3.03052, 50.55122, Groupe La Banque Postale, Seclin, boulevard J. Hentges
-1.61641, 46.80454, Groupe CIC-Credit Mutuel, Palluau
2.58329, 48.84364, Groupe BNP-Paribas, Champs sur Marne
3.20090, 46.10040, La Banque Postale, Gannat, avenue de la Republique
6.10887, 46.03509, Banque Societe Generale, Cruseilles, 302 Grande rue
1.75169, 49.77043, Credit Agricole, Aumale, rue du Baillage
2.51980, 48.77050, Credit Agricole, Sucy en Brie, 6 rue du Moutier
2.30050, 49.90900, La Banque Postale, Amiens, 18 rue G. Guynemer
7.32141, 47.72685, Groupe CIC-Credit Mutuel, Brunstatt
6.86008, 47.46125, Groupe BNP-Paribas, Seloncourt
2.34970, 48.86100, Credit Agricole, Paris, 33 boukevard de Sebastopol
5.43888, 47.80580, Credit Agricole, Chalindrey
2.27333, 48.82399, Groupe LCL, Issy les Moulineaux, quartier mairie
-0.76357, 48.06020, Groupe CIC-Credit Mutuel, Laval, Avesnieres
7.20694, 48.45522, Groupe CIC-Credit Mutuel, Rothau
1.86957, 50.94568, Groupe BNP-Paribas, Calais, Nouvelle France
5.92315, 45.56683, Banque Societe Generale, Chambery, 10 boulevard de la Colonne
2.76872, 50.29421, Groupe La Banque Postale, Arras
-1.60010, 47.15541, Groupe CIC-Credit Mutuel, Nantse, Aeroport
4.51093, 45.47662, Groupe BNP-Paribas, Saint Chamond
2.67830, 48.77310, La Banque Postale, Ozoir la Ferriere, 6 avenue E. Gourdon
0.09986, 43.86047, Groupe BNP-Paribas, Eauze
1.00738, 49.28808, Groupe CIC-Credit Mutuel, Elboeuf
5.80248, 49.53559, Groupe CIC-Credit Mutuel, Herserange, Longlaville
4.23120, 47.27908, Groupe CIC-Credit Mutuel, Saulieu
-0.89023, 46.95842, Groupe CIC-Credit Mutuel, Saint Laurent sur Sevre
5.72908, 45.19049, Credit Agricole, Grenoble, 10 rue de la Republique
-0.35626, 43.29041, Credit Agricole, Bizanos
2.28141, 48.84409, Groupe BNP-Paribas, Paris, Convention
-4.04307, 47.90705, Groupe La Banque Postale, Pleuven
1.34610, 43.58310, La Banque Postale, Tournefeuille, place de la Mairie
7.39830, 47.74450, La Banque Postale, Rixheim, 22 rue Zuber
0.03010, 49.33910, La Banque Postale, Blonville sur Mer, 27 avenue M. d'Ornano
5.99033, 43.13083, La Banque Postale, La Valette, la Coupiane
5.77138, 45.19212, Groupe BNP-Paribas, Saint Martin d'Heres, avenue Centrale est
3.16259, 46.98931, Groupe CIC-Credit Mutuel, Nevers
7.31181, 47.80986, Groupe CIC-Credit Mutuel, Wittenheim, Cora
2.35601, 48.83081, Groupe HSBC-Banque Hervet, Paris
6.58038, 46.06070, Groupe Banque Populaire, Cluses, 20 Grande rue
-0.60442, 43.19324, Groupe CIC-Credit Mutuel, Oloron Sainte Marie
3.15690, 46.96100, Credit Agricole, Challuy, route de Bourges
-1.54201, 47.16182, Credit Agricole, Reze, 129 rue E. Sauvestre
2.59259, 48.62747, Banque Societe Generale, Moissy Cramayel, 34 avenue Ph. Bur
4.95927, 45.76992, Groupe BNP-Paribas, Decines Charpieu
4.81879, 45.77910, Groupe La Banque Postale, Lyon, 22 rue Pernon
6.17319, 48.67255, Groupe CIC-Credit Mutuel, Vandoeuvre les Nancy
-4.08043, 48.01522, Credit Agricole, Quimper, CC Leclerc
2.32577, 48.85587, Groupe CIC-Credit Mutuel, Paric, Bac
2.79480, 42.68230, La Banque Postale, Le Soler, place de la Republique
4.06563, 45.60522, Groupe CIC-Credit Mutuel, Montbrison
2.21150, 48.84450, Credit Agricole, Saint Cloud, 49 boulevard de la Republique
6.77290, 47.94960, Credit Agricole, Saulxures sur Moselotte, 19 rue du Bois des Dames
6.12860, 43.11860, Groupe CIC - La Lyonnaise de Banque, Hyeres, 21 avenue Gambetta
1.33350, 47.58765, Groupe BNP-Paribas, Blois
-1.56700, 48.81350, La Banque Postale, Saint Pair sur Mer, 50 rue de la Mairie
1.57827, 48.58720, Credit Agricole, Maintenon, rue Colin d'Harleville
4.38861, 45.43974, Groupe Banque Populaire, Saint Etienne, 4 rue Blanqui
1.04743, 49.68206, Credit Agricole, Totes, d'22
4.64035, 49.94177, Groupe CIC-Credit Mutuel, Revin
1.43400, 43.62580, La Banque Postale, Toulouse, 165 avenue des Minimes
1.44167, 49.73191, Groupe BNP-Paribas, Neufchatel en Bray
2.53060, 48.71800, La Banque Postale, Villecresnes, 27 rue de Cercay
3.93197, 50.12166, Groupe CIC-Credit Mutuel, Avesnes
4.13354, 44.40598, Credit Agricole, Les Vans, 5 avenue F.Nadal
2.28735, 48.87639, Groupe CIC-Credit Mutuel, Paris, Grande Armee
5.26488, 46.88355, Groupe Banque Populaire, Pierre de Bresse
5.04524, 47.34679, Groupe BNP-Paribas, Dijon, Toison d'Or
1.48596, 46.23672, Groupe BNP-Paribas, La Souterraine
1.09979, 49.71814, Groupe CIC-Credit Mutuel, Auffay
6.13300, 48.30100, La Banque Postale, Mirecourt, 12 rue Thiers
5.22525, 46.20644, Banque Rhone-Alpes, Bourg en Bresse, 6 cours de Verdun
2.43784, 48.88319, Groupe BNP-Paribas, Romainville
4.03793, 49.24799, Groupe BNP-Paribas, Reims, Gambetta
-1.11432, 49.11653, Credit Agricole, Agneaux
1.44450, 43.59241, Groupe BNP-Paribas, Toulouse, Saint Michel
4.39315, 45.41548, Groupe Banque Populaire, Saint Etienne, 2 rue Gabriel Peri
4.79441, 45.78529, Credit Agricole, Lyon, Duchere
2.04055, 48.76947, Groupe La Banque Postale, Montigny le Bretonneux, 2 place Jacques Coeur
2.60777, 46.33940, Credit Agricole, Montlucon, 110 boulevard de Courtais
3.46414, 46.82900, Groupe HSBC, Decize, place Saint Just
0.72164, 45.18344, Credit Agricole, Perigueux
6.18755, 49.11165, Banque Societe Generale, Metz, Plantieres
-2.04902, 48.45547, Groupe CIC-Credit Mutuel, Dinan
-0.59400, 44.85417, Groupe CIC-Credit Mutuel, Bouscat, Liberation
5.03672, 47.32356, Groupe La Banque Postale, Dijon, place Grangier
-2.41154, 47.32858, Credit Agricole, Guerande, CC Leclerc
2.35150, 48.65310, La Banque Postale, Morsang sur Orge, 31 avenue Paul Vaillant Couturier
-1.55834, 47.21428, Groupe BNP-Paribas, Nantes, place Royale
-0.75471, 48.06167, Credit Agricole, Laval, 1-15 rue Oudinot
0.48446, 44.85022, Groupe LCL, Bergerac
2.33385, 48.86329, Banque Societe Generale, Paris
-1.18498, 46.16508, Groupe CIC-Credit Mutuel, La Rochelle, Carnot
2.54490, 48.53154, Groupe BNP-Paribas, Saint Fargeau Ponthierry
7.42570, 48.32520, Credit Agricole, Dambach la ville, 43 rue du Marechal Foch
4.08540, 49.91830, Credit Agricole, Hirson
2.58931, 46.35386, Credit Agricole, Montlucon, Les Marais
6.46130, 47.96600, La Banque Postale, Plombieres les Bains, 13 place de l'Eglise
2.38129, 47.09942, Groupe CIC-Credit Mutuel, Saint Doulchard
2.12650, 48.79720, Credit Agricole, Versailles, 34 rue Royale
-0.53460, 47.45513, Groupe CIC-Credit Mutuel, Angers, parc des Expositions
5.71681, 45.18021, Groupe La Banque Postale, Grenoble, 61 boulevard Marechal Foch
-3.91830, 47.87077, Credit Agricole, Concarneau, rue Charles Linement
-4.17832, 48.29408, Credit Agricole, Le Faou
-0.50893, 47.44792, Groupe CIC-Credit Mutuel, Trelaze
-1.58590, 47.21409, Groupe BNP-Paribas, Nantes, Zola
1.38685, 48.18051, Groupe CIC-Credit Mutuel, Bonneval
-0.23962, 44.91607, Groupe Banque Populaire, Libourne, place Decazes
4.82230, 44.12740, La Banque Postale, Orange, avenue de Verdun
2.37101, 48.70708, Credit Agricole, Paray Vieille Poste
1.22310, 45.81810, La Banque Postale, Limoges, 60 bis avenue du Roussillon
-0.38900, 49.17650, La Banque Postale, Caen, 61 boulevard A. Detolle
6.72039, 48.21011, Groupe BNP-Paribas, Bruyeres
2.22739, 50.99688, Groupe CIC-Credit Mutuel, Loon Plage
-0.13037, 45.04048, Groupe BNP-Paribas, Coutras
7.70910, 48.56620, La Banque Postale, Strasbourg, 19 rue de Friedolsheim
7.11328, 47.63105, Groupe CIC-Credit Mutuel, Dannemarie, Super U
7.11328, 47.63105, Groupe CIC-Credit Mutuel, Dannemarie
1.53179, 45.16015, Groupe CIC-Credit Mutuel, Brive, Hotel de Ville
2.38560, 48.70600, La Banque Postale, Athis Mons, 2 rue Paul Vaillant Couturier
